route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
10__ML3___,10_I15,10_I15-030_2023I15_17:00:00_1_274_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:00:00_2_272_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:10:00_1_275_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:10:00_2_273_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:20:00_1_276_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:20:00_2_274_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:30:00_1_277_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:30:00_2_275_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:40:00_1_278_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:40:00_2_276_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:50:00_1_279_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_17:50:00_2_277_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:00:00_1_280_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:00:00_2_278_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:10:00_1_281_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:10:00_2_279_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:20:00_1_282_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:20:00_2_280_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:30:00_1_283_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:30:00_2_281_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:40:00_1_284_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:40:00_2_282_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:50:00_1_285_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_18:50:00_2_283_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:00:00_1_286_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:00:00_2_284_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:10:00_1_287_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:10:00_2_285_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:20:00_1_288_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:20:00_2_286_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:30:00_1_289_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:30:00_2_287_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:40:00_1_290_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:40:00_2_288_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:50:00_1_291_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_19:50:00_2_289_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:00:00_1_292_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:00:00_2_290_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:10:00_1_293_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:10:00_2_291_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:20:00_1_294_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:20:00_2_292_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:30:00_1_295_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:30:00_2_293_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:43:00_1_296_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:43:00_2_294_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:56:00_1_297_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_20:56:00_2_295_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:09:00_1_298_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:09:00_2_296_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:22:00_1_299_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:22:00_2_297_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:35:00_1_300_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:35:00_2_298_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:48:00_1_301_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_21:48:00_2_299_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:01:00_1_302_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:01:00_2_300_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:14:00_1_303_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:14:00_2_301_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:27:00_1_304_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:27:00_2_302_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:30:00_1_305_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_22:30:00_2_303_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_23:00:00_1_306_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_23:00:00_2_304_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_23:30:00_1_307_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I15,10_I15-030_2023I15_23:30:00_2_305_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_00:00:00_1_67_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_05:01:00_1_1_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_05:31:00_1_2_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_06:01:00_1_3_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_06:31:00_1_4_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_07:00:00_1_5_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_07:25:00_1_6_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_07:50:00_1_7_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_08:15:00_1_8_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_08:30:00_1_9_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_08:45:00_1_10_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_09:00:00_1_11_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_09:15:00_1_12_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_09:30:00_1_13_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_09:45:00_1_14_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_10:00:00_1_15_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_10:15:00_1_16_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_10:30:00_1_17_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_10:45:00_1_18_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_11:00:00_1_19_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_11:15:00_1_20_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_11:30:00_1_21_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_11:45:00_1_22_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_12:00:00_1_23_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_12:15:00_1_24_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_12:30:00_1_25_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_12:45:00_1_26_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_13:00:00_1_27_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_13:15:00_1_28_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_13:30:00_1_29_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_13:45:00_1_30_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_14:00:00_1_31_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_14:15:00_1_32_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_14:30:00_1_33_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_14:45:00_1_34_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_15:00:00_1_35_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_15:15:00_1_36_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_15:30:00_1_37_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_15:45:00_1_38_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_16:00:00_1_39_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_16:15:00_1_40_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_16:30:00_1_41_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_16:45:00_1_42_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_17:00:00_1_43_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_17:15:00_1_44_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_17:30:00_1_45_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_17:45:00_1_46_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_18:00:00_1_47_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_18:15:00_1_48_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_18:30:00_1_49_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_18:45:00_1_50_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_19:00:00_1_51_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_19:15:00_1_52_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_19:30:00_1_53_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_19:45:00_1_54_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_20:00:00_1_55_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_20:15:00_1_56_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_20:30:00_1_57_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_20:45:00_1_58_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_21:00:00_1_59_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_21:15:00_1_60_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_21:30:00_1_61_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_21:45:00_1_62_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_22:00:00_1_63_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_22:30:00_1_64_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_23:00:00_1_65_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I12,10_I12-041_2023I12_23:30:00_1_66_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_00:00:00_1_134_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_05:01:00_1_68_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_05:31:00_1_69_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_06:01:00_1_70_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_06:31:00_1_71_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_07:00:00_1_72_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_07:25:00_1_73_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_07:50:00_1_74_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_08:15:00_1_75_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_08:30:00_1_76_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_08:45:00_1_77_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_09:00:00_1_78_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
10__ML4___,10_I13,10_I13-041_2023I13_09:15:00_1_79_10__4_1__,ESTRELLA POLAR NORTE,TRANVIA DE PARLA ANDEN 1,0,,10__4_1___1__IT_1,1
